"","Entity_logical_id...2","Subject_type","Leba_numtitle","Leba_publication_date","Leba_url","Programme","Entity_remark","Naal_logical_id","Naal_leba_numtitle","Naal_leba_publication_date","Naal_leba_url","Naal_wholename","Naal_function","Naal_programme","Addr_country","Birt_country","Birt_date","EU_ref_num","logicalId","remark","nameAlias","nameAlias.wholeName","subjectType.classificationCode","birthdate.year","nameAlias.function","citizenship.countryDescription","regulation.publicationUrl","regulation.numberTitle","regulation.regulationType","type"
"1387",7541,"P","2017/628 (OJ L90)",2017-04-04,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0628&from=EN","YEM","(Date of UN designation: 2014-11-07)\n(none)",18460,"2017/628 (OJ L90)",2017-04-04,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0628&from=EN","Abd al-Khaliq al-Huthi","Huthi military commander","YEM",NA,NA,NA,"EU.3970.80",7541,"none","[{'logicalId': '18460', 'regulationLanguage': 'en', 'wholeName': 'Abd al-Khaliq al-Huthi', 'function': 'Huthi military commander', 'gender': 'M', 'strong': '1'}, {'logicalId': '18461', 'regulationLanguage': 'en', 'wholeName': 'Abd-al-Khaliq al-Huthi', 'strong': '1'}, {'logicalId': '18462', 'regulationLanguage': 'en', 'wholeName': 'Abd-al-Khaliq Badr-al-Din al Huthi', 'strong': '1'}, {'logicalId': '18463', 'regulationLanguage': 'en', 'wholeName': ""'Abd al-Khaliq Badr al-Din al-Huthi"", 'strong': '1'}, {'logicalId': '18464', 'regulationLanguage': 'en', 'wholeName': 'Abu-Yunus', 'strong': '1'}, {'logicalId': '111733', 'regulationLanguage': 'en', 'wholeName': 'Abd Al-Khaliq Al-Houthi', 'strong': '1'}]",NA,"P",1984,NA,"YEMEN","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0932-20220314","Council Decision concerning restrictive measures in view of the situation in Yemen","council decision","both travel and financial sanction"
"1388",7542,"P","2018/689 (OJ L117)",2018-05-08,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32018R0689&from=EN","YEM","(Date of UN designation: 2014-11-07)\n(Date of UN designation: 7.11.2014\n(amended on 20 Nov.  2014, 23 April 2018))",18465,"2018/689 (OJ L117)",2018-05-08,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32018R0689&from=EN","Ali Abdullah Saleh","(a) President of Yemen's General People's Congress party; (b) Former President of the Republic of Yemen.","YEM",NA,NA,NA,"EU.3968.90",7542,"Date of UN designation: 7.11.2014
(amended on 20 Nov.  2014, 23 April 2018)","[{'logicalId': '18465', 'regulationLanguage': 'en', 'wholeName': 'Ali Abdullah Saleh', 'function': ""(a) President of Yemen's General People's Congress party; (b) Former President of the Republic of Yemen."", 'gender': 'M', 'strong': '1', 'remark': 'reportedly deceased'}, {'logicalId': '18467', 'regulationLanguage': 'en', 'wholeName': 'Ali Abdallah Salih', 'strong': '1'}]",NA,"P",NA,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0932-20220314","Council Decision concerning restrictive measures in view of the situation in Yemen","council decision","both travel and financial sanction"
"1389",7543,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR","(Date of UN designation: 2015-01-27)\n(Leading businessman operating in Syria, with interests in the engineering and construction, media, hospitality and health sector. He has financial interest in and/or holds senior and executive positions within a number of companies in Syria, in particular Hamsho international, Hamsho Communication, Mhg International, Jupiter for Investment and Tourism project and Syria Metal industries. He plays an important role in the business community in Syria as general secretary of the Damascus Chamber of Commerce (appointed by the then Minister for economy Khodr Orfali in December 2014), chairman of the China-Syria Bilateral Business Councils (since March 2014) and chairman of the Syrian Metal and Steel Council (since December 2015). He has close business relationships with key figures of the Syrian regime, including Maher Al-Assad. Mohammed Hamcho benefits from and provides support to the Syrian regime through his business interests, and is associated with persons benefiting from and providing support to this regime.)",18473,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Mohammed HAMCHO","Leading businessman operating in Syria. General secretary of the Damascus Chamber of Commerce (appointed by the then Minister for economy Khodr Orfali in December 2014), chairman of the China‐Syria Bilateral Business Councils (since March 2014) and chairman of the Syrian Metal and Steel Council (since December 2015).","SYR",NA,NA,NA,"EU.3321.56",7543,"Leading businessman operating in Syria, with interests in the engineering and construction, media, hospitality and health sector. He has financial interest in and/or holds senior and executive positions within a number of companies in Syria, in particular Hamsho international, Hamsho Communication, Mhg International, Jupiter for Investment and Tourism project and Syria Metal industries. He plays an important role in the business community in Syria as general secretary of the Damascus Chamber of Commerce (appointed by the then Minister for economy Khodr Orfali in December 2014), chairman of the China-Syria Bilateral Business Councils (since March 2014) and chairman of the Syrian Metal and Steel Council (since December 2015). He has close business relationships with key figures of the Syrian regime, including Maher Al-Assad. Mohammed Hamcho benefits from and provides support to the Syrian regime through his business interests, and is associated with persons benefiting from and providing support to this regime.","[{'logicalId': '18473', 'regulationLanguage': 'en', 'wholeName': 'Mohammed HAMCHO', 'function': 'Leading businessman operating in Syria. General secretary of the Damascus Chamber of Commerce (appointed by the then Minister for economy Khodr Orfali in December 2014), chairman of the China‐Syria Bilateral Business Councils (since March 2014) and chairman of the Syrian Metal and Steel Council (since December 2015).', 'gender': 'M', 'strong': '1'}, {'logicalId': '124387', 'regulationLanguage': 'en', 'wholeName': 'محمد حمشو', 'gender': 'M', 'strong': '1'}]",NA,"P",1966,NA,"UNKNOWN",NA,NA,NA,"both travel and financial sanction"
"1390",7544,"P","2022/840 (OJ L148)",2022-05-31,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0840","SYR","(Date of UN designation: 2015-01-27)\n(Leading businessperson operating in Syria, with interests and/or activities in the telecommunications, oil and plastic industry sectors and close business relations with Maher Al-Assad. Associate of Maher Al-Assad, including through his business activities.)",18474,"2022/840 (OJ L148)",2022-05-31,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0840","Khalid QADDUR","Businessman","SYR",NA,NA,NA,"EU.3323.83",7544,"Leading businessperson operating in Syria, with interests and/or activities in the telecommunications, oil and plastic industry sectors and close business relations with Maher Al-Assad. Associate of Maher Al-Assad, including through his business activities.","[{'logicalId': '18474', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'Qaddur', 'wholeName': 'Khalid QADDUR', 'function': 'Businessman', 'gender': 'M', 'strong': '1'}, {'logicalId': '108730', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'Kaddour', 'wholeName': 'Khalid Kaddour', 'strong': '1'}, {'logicalId': '108731', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'Qaddour', 'wholeName': 'Khalid Qaddour', 'strong': '1'}, {'logicalId': '108732', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'Qadour', 'wholeName': 'Khalid Qadour', 'strong': '1'}, {'logicalId': '108733', 'regulationLanguage': 'en', 'firstName': 'Khaled', 'lastName': 'Qaddur', 'wholeName': 'Khaled Qaddur', 'strong': '1'}, {'logicalId': '140724', 'regulationLanguage': 'en', 'firstName': 'Khaled', 'lastName': 'Qaddour', 'wholeName': 'Khaled Qaddour', 'gender': 'M', 'strong': '1'}, {'logicalId': '140725', 'regulationLanguage': 'en', 'firstName': 'Khaled', 'lastName': 'Qadour', 'wholeName': 'Khaled Qadour', 'gender': 'M', 'strong': '1'}, {'logicalId': '140726', 'regulationLanguage': 'en', 'firstName': 'Khaled', 'lastName': 'Kaddour', 'wholeName': 'Khaled Kaddour', 'gender': 'M', 'strong': '1'}, {'logicalId': '140879', 'regulationLanguage': 'en', 'wholeName': 'خالد قدور', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"1391",7545,"P","2016/840 (OJ L141)",2016-05-28,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0840&from=EN","SYR","(Date of UN designation: 2015-01-27)\n(Leading businessman operating in Syria, involved in the steel, media, consumable goods and oil sectors, including in trading these goods. He has financial interest and/or holds senior executive positions in a number of companies and entities in Syria, in particular Al Jazira (aka Al Jazerra; El Jazireh), Dunia TV, and Sama Satellite Channel. Through his company Al Jazira, Ayman Jaber has facilitated the importation of oil from Overseas Petroleum Trading to Syria. Ayman Jaber benefits from and provides support to the regime, through his business interests. Provides direct support for and plays leading role in activities of regime affiliated militias known as Shabiha and/or Suqur as-Sahraa. Associate of Rami Makhlouf through his business activities and an associate of Maher Al-Assad through his role in regime affiliated militias.)",18478,"2015/108 (OJ L20)",2015-01-26,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_020_R_0002&from=EN","Ayman Jabir","Businessman","SYR",NA,NA,NA,"EU.3326.75",7545,"Leading businessman operating in Syria, involved in the steel, media, consumable goods and oil sectors, including in trading these goods. He has financial interest and/or holds senior executive positions in a number of companies and entities in Syria, in particular Al Jazira (aka Al Jazerra; El Jazireh), Dunia TV, and Sama Satellite Channel. Through his company Al Jazira, Ayman Jaber has facilitated the importation of oil from Overseas Petroleum Trading to Syria. Ayman Jaber benefits from and provides support to the regime, through his business interests. Provides direct support for and plays leading role in activities of regime affiliated militias known as Shabiha and/or Suqur as-Sahraa. Associate of Rami Makhlouf through his business activities and an associate of Maher Al-Assad through his role in regime affiliated militias.","[{'logicalId': '18478', 'regulationLanguage': 'en', 'firstName': 'Ayman', 'lastName': 'Jabir', 'wholeName': 'Ayman Jabir', 'function': 'Businessman', 'strong': '1'}, {'logicalId': '18479', 'regulationLanguage': 'en', 'firstName': 'Aiman', 'lastName': 'Jaber', 'wholeName': 'Aiman Jaber', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"1392",7547,"P","2021/549 (OJ L109)",2021-03-30,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.109.01.0077.01.ENG&toc=OJ%3AL%3A2021%3A109%3ATOC","TAQA","(Date of UN designation: 2015-01-23)",18482,"2015/167 (OJ L28)",2015-02-03,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_028_R_0003&from=EN","Ashraf Muhammad Yusuf 'Uthman 'Abd Al-Salam",NA,"TAQA",NA,NA,NA,"EU.2925.93",7547,NA,"[{'logicalId': '18482', 'regulationLanguage': 'en', 'firstName': 'Ashraf', 'middleName': 'Muhammad Yusuf', 'lastName': ""'Uthman 'Abd Al-Salam"", 'wholeName': ""Ashraf Muhammad Yusuf 'Uthman 'Abd Al-Salam"", 'strong': '1'}, {'logicalId': '18483', 'regulationLanguage': 'en', 'wholeName': ""Ashraf Muhammad Yusif 'Uthman 'Abd-al-Salam"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18484', 'regulationLanguage': 'en', 'wholeName': ""Ashraf Muhammad Yusuf 'Abd-al-Salam"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18485', 'regulationLanguage': 'en', 'wholeName': ""Ashraf Muhammad Yusif 'Abd al-Salam"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18486', 'regulationLanguage': 'en', 'wholeName': 'Khattab', 'strong': '1', 'remark': 'low quality alias'}, {'logicalId': '18487', 'regulationLanguage': 'en', 'wholeName': 'Ibn al-Khattab', 'strong': '1', 'remark': 'low quality alias'}, {'logicalId': '129107', 'regulationLanguage': 'en', 'wholeName': 'اشرف محمد يوسف عثمان عبد السلام', 'strong': '1'}]",NA,"P",1984,NA,NA,NA,NA,NA,"both travel and financial sanction"
"1393",7548,"P","2021/549 (OJ L109)",2021-03-30,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.109.01.0077.01.ENG&toc=OJ%3AL%3A2021%3A109%3ATOC","TAQA","(Date of UN designation: 2015-01-23)",18488,"2015/167 (OJ L28)",2015-02-03,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_028_R_0003&from=EN","Ibrahim 'Isa Hajji Muhammad Al-Bakr",NA,"TAQA",NA,NA,NA,"EU.2940.76",7548,NA,"[{'logicalId': '18488', 'regulationLanguage': 'en', 'firstName': 'Ibrahim', 'middleName': ""'Isa Hajji Muhammad"", 'lastName': 'Al-Bakr', 'wholeName': ""Ibrahim 'Isa Hajji Muhammad Al-Bakr"", 'strong': '1'}, {'logicalId': '18489', 'regulationLanguage': 'en', 'wholeName': ""Ibrahim 'Issa Haji Muhammad al-Bakar"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18490', 'regulationLanguage': 'en', 'wholeName': ""Ibrahim 'Isa Haji al-Bakr"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18491', 'regulationLanguage': 'en', 'wholeName': 'Ibrahim Issa Hijji Mohd Albaker', 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18492', 'regulationLanguage': 'en', 'wholeName': 'Ibrahim Issa Hijji Muhammad al-Baker', 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18493', 'regulationLanguage': 'en', 'wholeName': ""Ibrahim 'Issa al-Bakar"", 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18494', 'regulationLanguage': 'en', 'wholeName': 'Ibrahim al-Bakr', 'strong': '1', 'remark': 'good quality alias'}, {'logicalId': '18495', 'regulationLanguage': 'en', 'wholeName': 'Abu-Khalil', 'strong': '1', 'remark': 'low quality alias'}, {'logicalId': '129108', 'regulationLanguage': 'en', 'wholeName': 'ابراهیم عیسی حاجي محمد البکر', 'strong': '1'}]",NA,"P",1977,NA,NA,NA,NA,NA,"both travel and financial sanction"
"1394",7549,"P","2015/167 (OJ L28)",2015-02-03,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_028_R_0003&from=EN","TAQA","(Date of UN designation: 2015-01-23)\n(Other information: Located in the Syrian Arab Republic as at December 2014. Date of designation referred to in Article 2a(4)(b): 23.1.2015.)",18496,"2015/167 (OJ L28)",2015-02-03,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2015_028_R_0003&from=EN","Tarkhan Tayumurazovich Batirashvili",NA,"TAQA",NA,NA,NA,"EU.2941.41",7549,"Other information: Located in the Syrian Arab Republic as at December 2014. Date of designation referred to in Article 2a(4)(b): 23.1.2015.","[{'logicalId': '18496', 'regulationLanguage': 'en', 'firstName': 'Tarkhan', 'middleName': 'Tayumurazovich', 'lastName': 'Batirashvili', 'wholeName': 'Tarkhan Tayumurazovich Batirashvili', 'strong': '1'}, {'logicalId': '18497', 'regulationLanguage': 'en', 'wholeName': 'Tarkhan Tayumurazovich Batyrashvili', 'strong': '1'}, {'logicalId': '18498', 'regulationLanguage': 'en', 'wholeName': 'Tarkhan Batirashvili', 'strong': '1'}, {'logicalId': '18499', 'regulationLanguage': 'en', 'wholeName': 'Omar Shishani', 'strong': '1'}, {'logicalId': '18500', 'regulationLanguage': 'en', 'wholeName': 'Umar Shishani', 'strong': '1'}, {'logicalId': '18501', 'regulationLanguage': 'en', 'wholeName': 'Abu Umar al-Shishani', 'strong': '1'}, {'logicalId': '18502', 'regulationLanguage': 'en', 'wholeName': 'Omar al-Shishani', 'strong': '1'}, {'logicalId': '18503', 'regulationLanguage': 'en', 'wholeName': 'Chechen Omar', 'strong': '1'}, {'logicalId': '18504', 'regulationLanguage': 'en', 'wholeName': 'Omar the Chechen', 'strong': '1'}, {'logicalId': '18505', 'regulationLanguage': 'en', 'wholeName': 'Omer the Chechen', 'strong': '1'}, {'logicalId': '18506', 'regulationLanguage': 'en', 'wholeName': 'Umar the Chechen', 'strong': '1'}, {'logicalId': '18507', 'regulationLanguage': 'en', 'wholeName': 'Abu Umar', 'strong': '1'}, {'logicalId': '18508', 'regulationLanguage': 'en', 'wholeName': 'Abu Hudhayfah', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"1395",7552,"P","2020/398 (OJ L78)",2020-03-13,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0398&from=EN","UKR","(Date of UN designation: 2015-02-16)\n(none)",18516,"2020/398 (OJ L78)",2020-03-13,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0398&from=EN","Alexey Yurevich MILCHAKOV","Commander of the ‘Rusich’ unit (armed separatist group involved in the fighting in eastern Ukraine).","UKR",NA,NA,NA,"EU.3569.1",7552,"none","[{'logicalId': '18516', 'regulationLanguage': 'en', 'firstName': 'Alexey', 'middleName': 'Yurevich', 'lastName': 'MILCHAKOV', 'wholeName': 'Alexey Yurevich MILCHAKOV', 'function': 'Commander of the ‘Rusich’ unit (armed separatist group involved in the fighting in eastern Ukraine).', 'gender': 'M', 'strong': '1'}, {'logicalId': '18517', 'regulationLanguage': 'en', 'wholeName': 'Fritz', 'gender': 'M', 'strong': '1'}, {'logicalId': '18518', 'regulationLanguage': 'en', 'wholeName': 'Serbian', 'gender': 'M', 'strong': '1'}, {'logicalId': '18519', 'regulationLanguage': 'en', 'firstName': 'Алексей', 'middleName': 'Юрьевич', 'lastName': 'МИЛЬЧАКОВ', 'wholeName': 'Алексей Юрьевич МИЛЬЧАКОВ', 'gender': 'M', 'strong': '1'}]",NA,"P",1991,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
"1396",7555,"P","2022/408 (OJ L84)",2022-03-11,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC","UKR","(Date of UN designation: 2015-02-16)",18527,"2022/408 (OJ L84)",2022-03-11,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC","Eduard Aleksandrovich BASURIN","Spokesperson and Deputy Head of the ‘People’s Militia’ of the so-called ‘Donetsk People’s Republic’. Deputy Head and official representative of the ‘People’s Militia Department of the DPR.’","UKR",NA,NA,NA,"EU.4017.48",7555,NA,"[{'logicalId': '18527', 'regulationLanguage': 'en', 'firstName': 'Eduard', 'middleName': 'Aleksandrovich', 'lastName': 'BASURIN', 'wholeName': 'Eduard Aleksandrovich BASURIN', 'function': 'Spokesperson and Deputy Head of the ‘People’s Militia’ of the so-called ‘Donetsk People’s Republic’. Deputy Head and official representative of the ‘People’s Militia Department of the DPR.’', 'gender': 'M', 'strong': '1'}, {'logicalId': '18528', 'regulationLanguage': 'en', 'firstName': 'Эдуард', 'middleName': 'Александрович', 'lastName': 'БАСУРИН', 'wholeName': 'Эдуард Александрович БАСУРИН', 'gender': 'M', 'strong': '1'}, {'logicalId': '111451', 'regulationLanguage': 'en', 'firstName': 'Eduard', 'middleName': 'Oleksandrovych', 'lastName': 'BASURIN', 'wholeName': 'Eduard Oleksandrovych BASURIN', 'gender': 'M', 'strong': '1'}, {'logicalId': '111452', 'regulationLanguage': 'en', 'wholeName': 'Едуард Олександрович БАСУРІН', 'gender': 'M', 'strong': '1'}, {'logicalId': '131439', 'regulationLanguage': 'en', 'wholeName': 'Eduard Alexandrowitsch BASURIN', 'gender': 'M', 'strong': '1'}, {'logicalId': '131440', 'regulationLanguage': 'en', 'wholeName': 'Eduard Oleksandrovytj BASURIN', 'gender': 'M', 'strong': '1'}, {'logicalId': '131441', 'regulationLanguage': 'en', 'wholeName': 'Eduard Aleksandrovitj BASURIN', 'gender': 'M', 'strong': '1'}]",NA,"P",1966,NA,NA,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604","Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine","council decision","both travel and financial sanction"
